"iso","year","quarter","techq","party","name","LR","LR_IMP","LR_CORE","LR_CORE_IMP","LR_PLUS","LR_PLUS_IMP","LR_COH","GG","GG_IMP","GG_CORE","GG_CORE_IMP","GG_PLUS","GG_PLUS_IMP","GG_COH","RILE"
372,1986,104,104,53620,"Soldiers of Destiny",-2.8457,16.7926,-2.0778,13.9154,-1.8673,2.8772,22.3282,9.6746,52.0254,3.6186,15.8215,6.2485,36.2039,38.8056,-9.3737
372,1986,105,105,53620,"Soldiers of Destiny",-2.8789,15.7296,-2.0467,12.631,-2.0109,3.0986,21.1828,10.1857,54.6144,3.8235,16.8815,6.5657,37.7329,39.5996,-7.7725
372,1986,106,106,53620,"Soldiers of Destiny",-2.9122,14.6666,-2.0155,11.3467,-2.1546,3.3199,20.0373,10.6968,57.2034,4.0283,17.9415,6.8828,39.2619,40.3937,-6.1714
372,1986,107,107,53620,"Soldiers of Destiny",-2.9454,13.6035,-1.9844,10.0623,-2.2982,3.5412,18.8919,11.2079,59.7925,4.2332,19.0016,7.2,40.7909,41.1878,-4.5702
372,1987,108,108,53620,"Soldiers of Destiny",-2.9787,12.5405,-1.9532,8.7779,-2.4418,3.7626,17.7464,11.719,62.3815,4.438,20.0616,7.5171,42.3199,41.9819,-2.969
372,1987,109,109,53620,"Soldiers of Destiny",-2.6341,12.2038,-1.805,8.2856,-2.0398,3.9182,17.4625,11.8094,62.4048,4.2891,20.8317,7.7485,41.573,41.6341,-3.5751
372,1987,110,110,53620,"Soldiers of Destiny",-2.2896,11.8671,-1.6567,7.7933,-1.6378,4.0738,17.1786,11.8999,62.4281,4.1403,21.6019,7.9799,40.8262,41.2863,-4.1812
372,1987,111,111,53620,"Soldiers of Destiny",-1.945,11.5303,-1.5085,7.301,-1.2357,4.2294,16.8947,11.9903,62.4513,3.9914,22.3721,8.2113,40.0793,40.9385,-4.7873
372,1988,112,112,53620,"Soldiers of Destiny",-1.6005,11.1936,-1.3602,6.8086,-0.8337,4.385,16.6108,12.0807,62.4746,3.8425,23.1422,8.4427,39.3324,40.5907,-5.3934
372,1988,113,113,53620,"Soldiers of Destiny",-1.2559,10.8569,-1.2119,6.3163,-0.4317,4.5406,16.3268,12.1712,62.4979,3.6936,23.9124,8.6741,38.5855,40.2429,-5.9996
372,1988,114,114,53620,"Soldiers of Destiny",-0.9113,10.5202,-1.0637,5.824,-0.0296,4.6962,16.0429,12.2616,62.5212,3.5447,24.6825,8.9055,37.8386,39.8951,-6.6057
372,1988,115,115,53620,"Soldiers of Destiny",-0.5668,10.1834,-0.9154,5.3317,0.3724,4.8518,15.759,12.3521,62.5444,3.3958,25.4527,9.1369,37.0918,39.5473,-7.2118
372,1989,116,116,53620,"Soldiers of Destiny",-0.2222,9.8467,-0.7672,4.8393,0.7745,5.0074,15.4751,12.4425,62.5677,3.247,26.2228,9.3683,36.3449,39.1995,-7.8179
372,1989,117,117,53620,"Soldiers of Destiny",0.1223,9.51,-0.6189,4.347,1.1765,5.163,15.1911,12.533,62.591,3.0981,26.993,9.5997,35.598,38.8517,-8.424
372,1989,118,118,53620,"Soldiers of Destiny",-0.2159,11.144,-0.6248,4.9294,0.6103,6.2146,16.5906,12.2381,61.9757,3.1987,26.4854,9.2096,35.4903,38.9046,-8.0658
372,1989,119,119,53620,"Soldiers of Destiny",-0.5541,12.7781,-0.6306,5.5118,0.0441,7.2663,17.9901,11.9432,61.3605,3.2993,25.9778,8.8195,35.3827,38.9575,-7.7076
372,1990,120,120,53620,"Soldiers of Destiny",-0.8924,14.4121,-0.6364,6.0943,-0.5221,8.3179,19.3896,11.6483,60.7452,3.3999,25.4702,8.4293,35.275,39.0105,-7.3494
372,1990,121,121,53620,"Soldiers of Destiny",-1.2306,16.0462,-0.6423,6.6767,-1.0884,9.3695,20.7891,11.3534,60.13,3.5005,24.9627,8.0392,35.1673,39.0634,-6.9911
372,1990,122,122,53620,"Soldiers of Destiny",-1.5689,17.6802,-0.6481,7.2591,-1.6546,10.4211,22.1886,11.0585,59.5147,3.6011,24.4551,7.6491,35.0597,39.1163,-6.6329
372,1990,123,123,53620,"Soldiers of Destiny",-1.9071,19.3143,-0.6539,7.8415,-2.2208,11.4728,23.5881,10.7636,58.8995,3.7017,23.9475,7.2589,34.952,39.1692,-6.2747
372,1991,124,124,53620,"Soldiers of Destiny",-2.2453,20.9483,-0.6598,8.4239,-2.787,12.5244,24.9875,10.4687,58.2842,3.8022,23.4399,6.8688,34.8443,39.2222,-5.9165
372,1991,125,125,53620,"Soldiers of Destiny",-2.5836,22.5824,-0.6656,9.0064,-3.3532,13.576,26.387,10.1738,57.669,3.9028,22.9323,6.4787,34.7367,39.2751,-5.5583
372,1991,126,126,53620,"Soldiers of Destiny",-2.9218,24.2164,-0.6714,9.5888,-3.9194,14.6277,27.7865,9.8789,57.0537,4.0034,22.4247,6.0885,34.629,39.328,-5.2001
372,1991,127,127,53620,"Soldiers of Destiny",-3.2601,25.8505,-0.6773,10.1712,-4.4856,15.6793,29.186,9.584,56.4385,4.104,21.9171,5.6984,34.5213,39.3809,-4.8419
372,1992,128,128,53620,"Soldiers of Destiny",-3.5983,27.4845,-0.6831,10.7536,-5.0519,16.7309,30.5855,9.2891,55.8232,4.2046,21.4096,5.3083,34.4137,39.4339,-4.4836
372,1992,129,129,53620,"Soldiers of Destiny",-3.9365,29.1186,-0.689,11.336,-5.6181,17.7825,31.985,8.9942,55.208,4.3052,20.902,4.9181,34.306,39.4868,-4.1254
372,1992,130,130,53620,"Soldiers of Destiny",-4.2748,30.7526,-0.6948,11.9185,-6.1843,18.8342,33.3845,8.6994,54.5927,4.4058,20.3944,4.528,34.1983,39.5397,-3.7672
372,1992,131,131,53620,"Soldiers of Destiny",-4.613,32.3867,-0.7006,12.5009,-6.7505,19.8858,34.7839,8.4045,53.9775,4.5064,19.8868,4.1379,34.0907,39.5926,-3.409
372,1993,132,132,53620,"Soldiers of Destiny",-4.2034,32.6573,-0.4796,12.7221,-6.4143,19.9352,34.688,8.0868,53.9463,4.3072,19.8208,4.0088,34.1255,39.7703,-2.9529
372,1993,133,133,53620,"Soldiers of Destiny",-3.7937,32.9279,-0.2585,12.9433,-6.0782,19.9846,34.592,7.7691,53.9151,4.1079,19.7547,3.8798,34.1603,39.9479,-2.4968
372,1993,134,134,53620,"Soldiers of Destiny",-3.3841,33.1985,-0.0375,13.1645,-5.742,20.034,34.496,7.4514,53.8839,3.9087,19.6887,3.7507,34.1951,40.1255,-2.0407
372,1993,135,135,53620,"Soldiers of Destiny",-2.9744,33.4691,0.1836,13.3856,-5.4059,20.0834,34.4,7.1337,53.8527,3.7094,19.6227,3.6217,34.23,40.3031,-1.5846
372,1994,136,136,53620,"Soldiers of Destiny",-2.5648,33.7397,0.4046,13.6068,-5.0697,20.1328,34.3041,6.8161,53.8215,3.5102,19.5566,3.4927,34.2648,40.4808,-1.1284
372,1994,137,137,53620,"Soldiers of Destiny",-2.1551,34.0103,0.6257,13.828,-4.7335,20.1823,34.2081,6.4984,53.7903,3.311,19.4906,3.3636,34.2996,40.6584,-0.6723
372,1994,138,138,53620,"Soldiers of Destiny",-1.7455,34.2809,0.8467,14.0492,-4.3974,20.2317,34.1121,6.1807,53.7591,3.1117,19.4246,3.2346,34.3345,40.836,-0.2162
372,1994,139,139,53620,"Soldiers of Destiny",-1.3358,34.5515,1.0677,14.2704,-4.0612,20.2811,34.0161,5.863,53.7279,2.9125,19.3586,3.1055,34.3693,41.0136,0.2399
372,1995,140,140,53620,"Soldiers of Destiny",-0.9262,34.8221,1.2888,14.4916,-3.7251,20.3305,33.9202,5.5453,53.6967,2.7132,19.2925,2.9765,34.4041,41.1912,0.696
372,1995,141,141,53620,"Soldiers of Destiny",-0.5166,35.0927,1.5098,14.7128,-3.3889,20.3799,33.8242,5.2276,53.6655,2.514,19.2265,2.8474,34.439,41.3689,1.1521
372,1995,142,142,53620,"Soldiers of Destiny",-0.1069,35.3633,1.7309,14.934,-3.0527,20.4293,33.7282,4.91,53.6343,2.3148,19.1605,2.7184,34.4738,41.5465,1.6082
372,1995,143,143,53620,"Soldiers of Destiny",0.3027,35.6339,1.9519,15.1552,-2.7166,20.4787,33.6322,4.5923,53.6031,2.1155,19.0944,2.5894,34.5086,41.7241,2.0643
372,1996,144,144,53620,"Soldiers of Destiny",0.7124,35.9045,2.173,15.3764,-2.3804,20.5281,33.5363,4.2746,53.5719,1.9163,19.0284,2.4603,34.5435,41.9017,2.5204
372,1996,145,145,53620,"Soldiers of Destiny",1.122,36.1751,2.394,15.5976,-2.0443,20.5775,33.4403,3.9569,53.5407,1.717,18.9624,2.3313,34.5783,42.0794,2.9766
372,1996,146,146,53620,"Soldiers of Destiny",1.5317,36.4457,2.6151,15.8188,-1.7081,20.6269,33.3443,3.6392,53.5095,1.5178,18.8963,2.2022,34.6131,42.257,3.4327
372,1996,147,147,53620,"Soldiers of Destiny",1.9413,36.7163,2.8361,16.04,-1.3719,20.6763,33.2483,3.3216,53.4783,1.3185,18.8303,2.0732,34.6479,42.4346,3.8888
372,1997,148,148,53620,"Soldiers of Destiny",2.351,36.9869,3.0572,16.2611,-1.0358,20.7258,33.1523,3.0039,53.4471,1.1193,18.7643,1.9441,34.6828,42.6122,4.3449
372,1997,149,149,53620,"Soldiers of Destiny",2.7606,37.2575,3.2782,16.4823,-0.6996,20.7752,33.0564,2.6862,53.4159,0.9201,18.6982,1.8151,34.7176,42.7898,4.801
372,1997,150,150,53620,"Soldiers of Destiny",2.2938,37.3056,2.9973,16.1591,-0.9203,21.1464,33.0205,3.0298,52.9776,1.1631,18.9074,1.9571,34.0702,42.3909,4.2486
372,1997,151,151,53620,"Soldiers of Destiny",1.8269,37.3536,2.7164,15.8359,-1.1411,21.5177,32.9846,3.3735,52.5394,1.4061,19.1166,2.0991,33.4228,41.9919,3.6963
372,1998,152,152,53620,"Soldiers of Destiny",1.36,37.4017,2.4355,15.5127,-1.3618,21.889,32.9488,3.7172,52.1012,1.649,19.3258,2.2412,32.7754,41.5929,3.144
372,1998,153,153,53620,"Soldiers of Destiny",0.8931,37.4497,2.1546,15.1895,-1.5825,22.2603,32.9129,4.0608,51.663,1.892,19.535,2.3832,32.128,41.1939,2.5916
372,1998,154,154,53620,"Soldiers of Destiny",0.4262,37.4978,1.8737,14.8662,-1.8032,22.6316,32.877,4.4045,51.2248,2.135,19.7441,2.5252,31.4806,40.7949,2.0393
372,1998,155,155,53620,"Soldiers of Destiny",-0.0406,37.5458,1.5928,14.543,-2.0239,23.0028,32.8412,4.7481,50.7866,2.378,19.9533,2.6672,30.8333,40.396,1.4869
372,1999,156,156,53620,"Soldiers of Destiny",-0.5075,37.5939,1.3119,14.2198,-2.2446,23.3741,32.8053,5.0918,50.3484,2.621,20.1625,2.8093,30.1859,39.997,0.9346
372,1999,157,157,53620,"Soldiers of Destiny",-0.9744,37.642,1.0309,13.8966,-2.4653,23.7454,32.7694,5.4354,49.9101,2.864,20.3717,2.9513,29.5385,39.598,0.3822
372,1999,158,158,53620,"Soldiers of Destiny",-1.4413,37.69,0.75,13.5733,-2.686,24.1167,32.7335,5.7791,49.4719,3.107,20.5808,3.0933,28.8911,39.199,-0.1701
372,1999,159,159,53620,"Soldiers of Destiny",-1.9081,37.7381,0.4691,13.2501,-2.9068,24.4879,32.6977,6.1228,49.0337,3.35,20.79,3.2354,28.2437,38.8,-0.7225
372,2000,160,160,53620,"Soldiers of Destiny",-2.375,37.7861,0.1882,12.9269,-3.1275,24.8592,32.6618,6.4664,48.5955,3.593,20.9992,3.3774,27.5963,38.4011,-1.2749
372,2000,161,161,53620,"Soldiers of Destiny",-2.8419,37.8342,-0.0927,12.6037,-3.3482,25.2305,32.6259,6.8101,48.1573,3.836,21.2084,3.5194,26.9489,38.0021,-1.8272
372,2000,162,162,53620,"Soldiers of Destiny",-3.3088,37.8822,-0.3736,12.2805,-3.5689,25.6018,32.5901,7.1537,47.7191,4.079,21.4175,3.6614,26.3015,37.6031,-2.3795
372,2000,163,163,53620,"Soldiers of Destiny",-3.7756,37.9303,-0.6545,11.9572,-3.7896,25.9731,32.5542,7.4974,47.2808,4.322,21.6267,3.8035,25.6541,37.2041,-2.9319
372,2001,164,164,53620,"Soldiers of Destiny",-4.2425,37.9783,-0.9354,11.634,-4.0103,26.3443,32.5183,7.841,46.8426,4.565,21.8359,3.9455,25.0067,36.8051,-3.4843
372,2001,165,165,53620,"Soldiers of Destiny",-4.7094,38.0264,-1.2163,11.3108,-4.231,26.7156,32.4825,8.1847,46.4044,4.808,22.0451,4.0875,24.3593,36.4062,-4.0366
372,2001,166,166,53620,"Soldiers of Destiny",-5.1763,38.0744,-1.4972,10.9876,-4.4518,27.0869,32.4466,8.5283,45.9662,5.051,22.2542,4.2295,23.712,36.0072,-4.5889
372,2001,167,167,53620,"Soldiers of Destiny",-5.6431,38.1225,-1.7781,10.6643,-4.6725,27.4582,32.4107,8.872,45.528,5.294,22.4634,4.3716,23.0646,35.6082,-5.1413
372,2002,168,168,53620,"Soldiers of Destiny",-6.11,38.1706,-2.0591,10.3411,-4.8932,27.8294,32.3749,9.2157,45.0898,5.537,22.6726,4.5136,22.4172,35.2092,-5.6936
372,2002,169,169,53620,"Soldiers of Destiny",-6.5769,38.2186,-2.34,10.0179,-5.1139,28.2007,32.339,9.5593,44.6516,5.78,22.8818,4.6556,21.7698,34.8102,-6.246
372,2002,170,170,53620,"Soldiers of Destiny",-6.3979,38.608,-2.1888,9.9286,-5.0745,28.6794,31.9189,8.9675,44.4238,5.4338,22.803,4.355,21.6208,35.5628,-6.4216
372,2002,171,171,53620,"Soldiers of Destiny",-6.2189,38.9974,-2.0376,9.8394,-5.0352,29.158,31.4989,8.3756,44.1961,5.0876,22.7243,4.0543,21.4718,36.3153,-6.5973
372,2003,172,172,53620,"Soldiers of Destiny",-6.04,39.3868,-1.8864,9.7501,-4.9958,29.6367,31.0789,7.7837,43.9684,4.7415,22.6456,3.7536,21.3229,37.0679,-6.7729
372,2003,173,173,53620,"Soldiers of Destiny",-5.861,39.7762,-1.7352,9.6609,-4.9565,30.1154,30.6588,7.1919,43.7407,4.3953,22.5668,3.453,21.1739,37.8204,-6.9486
372,2003,174,174,53620,"Soldiers of Destiny",-5.6821,40.1657,-1.5841,9.5716,-4.9171,30.594,30.2388,6.6,43.513,4.0491,22.4881,3.1523,21.0249,38.573,-7.1242
372,2003,175,175,53620,"Soldiers of Destiny",-5.5031,40.5551,-1.4329,9.4824,-4.8778,31.0727,29.8187,6.0081,43.2853,3.703,22.4094,2.8517,20.876,39.3255,-7.2999
372,2004,176,176,53620,"Soldiers of Destiny",-5.3241,40.9445,-1.2817,9.3931,-4.8384,31.5513,29.3987,5.4163,43.0576,3.3568,22.3306,2.551,20.727,40.0781,-7.4755
372,2004,177,177,53620,"Soldiers of Destiny",-5.1452,41.3339,-1.1305,9.3039,-4.7991,32.03,28.9786,4.8244,42.8299,3.0107,22.2519,2.2504,20.578,40.8306,-7.6512
372,2004,178,178,53620,"Soldiers of Destiny",-4.9662,41.7233,-0.9793,9.2146,-4.7597,32.5087,28.5586,4.2325,42.6022,2.6645,22.1732,1.9497,20.4291,41.5832,-7.8268
372,2004,179,179,53620,"Soldiers of Destiny",-4.7872,42.1127,-0.8282,9.1254,-4.7204,32.9873,28.1385,3.6407,42.3745,2.3183,22.0944,1.649,20.2801,42.3357,-8.0025
372,2005,180,180,53620,"Soldiers of Destiny",-4.6083,42.5021,-0.677,9.0361,-4.681,33.466,27.7185,3.0488,42.1468,1.9722,22.0157,1.3484,20.1311,43.0883,-8.1781
372,2005,181,181,53620,"Soldiers of Destiny",-4.4293,42.8915,-0.5258,8.9469,-4.6417,33.9446,27.2985,2.4569,41.9191,1.626,21.937,1.0477,19.9822,43.8408,-8.3538
372,2005,182,182,53620,"Soldiers of Destiny",-4.2503,43.2809,-0.3746,8.8576,-4.6024,34.4233,26.8784,1.8651,41.6914,1.2798,21.8582,0.7471,19.8332,44.5934,-8.5294
372,2005,183,183,53620,"Soldiers of Destiny",-4.0714,43.6703,-0.2234,8.7684,-4.563,34.9019,26.4584,1.2732,41.4637,0.9337,21.7795,0.4464,19.6842,45.3459,-8.7051
372,2006,184,184,53620,"Soldiers of Destiny",-3.8924,44.0597,-0.0723,8.6791,-4.5237,35.3806,26.0383,0.6813,41.236,0.5875,21.7008,0.1458,19.5352,46.0985,-8.8807
372,2006,185,185,53620,"Soldiers of Destiny",-3.7134,44.4491,0.0789,8.5899,-4.4843,35.8593,25.6183,0.0895,41.0083,0.2413,21.622,-0.1549,19.3863,46.851,-9.0564
372,2006,186,186,53620,"Soldiers of Destiny",-3.5345,44.8386,0.2301,8.5006,-4.445,36.3379,25.1982,-0.5024,40.7806,-0.1048,21.5433,-0.4556,19.2373,47.6036,-9.2321
372,2006,187,187,53620,"Soldiers of Destiny",-3.3555,45.228,0.3813,8.4114,-4.4056,36.8166,24.7782,-1.0943,40.5529,-0.451,21.4646,-0.7562,19.0883,48.3562,-9.4077
372,2007,188,188,53620,"Soldiers of Destiny",-3.1765,45.6174,0.5325,8.3221,-4.3663,37.2952,24.3582,-1.6861,40.3252,-0.7972,21.3858,-1.0569,18.9394,49.1087,-9.5833
372,2007,189,189,53620,"Soldiers of Destiny",-2.9976,46.0068,0.6836,8.2329,-4.3269,37.7739,23.9381,-2.278,40.0975,-1.1433,21.3071,-1.3575,18.7904,49.8613,-9.759
372,2007,190,190,53620,"Soldiers of Destiny",-2.8091,44.862,0.6693,8.7782,-4.0819,36.0838,23.8475,-0.6365,41.044,-0.5041,21.8294,-0.3039,19.2146,50.6258,-8.9141
372,2007,191,191,53620,"Soldiers of Destiny",-2.6207,43.7172,0.655,9.3235,-3.8369,34.3937,23.7569,1.005,41.9905,0.1352,22.3517,0.7497,19.6388,51.3903,-8.0693
372,2008,192,192,53620,"Soldiers of Destiny",-2.4323,42.5723,0.6407,9.8688,-3.5919,32.7036,23.6662,2.6464,42.937,0.7745,22.874,1.8033,20.063,52.1549,-7.2244
372,2008,193,193,53620,"Soldiers of Destiny",-2.2438,41.4275,0.6263,10.4141,-3.347,31.0135,23.5756,4.2879,43.8835,1.4138,23.3963,2.8569,20.4872,52.9194,-6.3795
372,2008,194,194,53620,"Soldiers of Destiny",-2.0554,40.2827,0.612,10.9594,-3.102,29.3234,23.485,5.9294,44.83,2.053,23.9186,3.9105,20.9114,53.684,-5.5347
372,2008,195,195,53620,"Soldiers of Destiny",-1.867,39.1379,0.5977,11.5047,-2.857,27.6332,23.3944,7.5708,45.7765,2.6923,24.4409,4.9641,21.3356,54.4485,-4.6898
372,2009,196,196,53620,"Soldiers of Destiny",-1.6785,37.9931,0.5834,12.05,-2.612,25.9431,23.3037,9.2123,46.723,3.3316,24.9632,6.0176,21.7599,55.2131,-3.8449
372,2009,197,197,53620,"Soldiers of Destiny",-1.4901,36.8483,0.569,12.5952,-2.367,24.253,23.2131,10.8538,47.6695,3.9709,25.4855,7.0712,22.1841,55.9776,-3.0001
372,2009,198,198,53620,"Soldiers of Destiny",-1.3016,35.7035,0.5547,13.1405,-2.122,22.5629,23.1225,12.4953,48.6161,4.6101,26.0078,8.1248,22.6083,56.7422,-2.1552
372,2009,199,199,53620,"Soldiers of Destiny",-1.1132,34.5586,0.5404,13.6858,-1.877,20.8728,23.0319,14.1367,49.5626,5.2494,26.5301,9.1784,23.0325,57.5067,-1.3103
372,2010,200,200,53620,"Soldiers of Destiny",-0.9248,33.4138,0.526,14.2311,-1.6321,19.1827,22.9412,15.7782,50.5091,5.8887,27.0524,10.232,23.4567,58.2712,-0.4655
372,2010,201,201,53620,"Soldiers of Destiny",-0.7363,32.269,0.5117,14.7764,-1.3871,17.4926,22.8506,17.4197,51.4556,6.528,27.5747,11.2856,23.8809,59.0358,0.3794
372,2010,202,202,53620,"Soldiers of Destiny",-0.5479,31.1242,0.4974,15.3217,-1.1421,15.8025,22.76,19.0611,52.4021,7.1672,28.097,12.3392,24.3051,59.8003,1.2243
372,2010,203,203,53620,"Soldiers of Destiny",-0.3595,29.9794,0.4831,15.867,-0.8971,14.1124,22.6694,20.7026,53.3486,7.8065,28.6193,13.3928,24.7293,60.5649,2.0691
372,2011,204,204,53620,"Soldiers of Destiny",-0.171,28.8346,0.4687,16.4123,-0.6521,12.4222,22.5787,22.3441,54.2951,8.4458,29.1416,14.4464,25.1535,61.3294,2.914
372,2011,205,205,53620,"Soldiers of Destiny",-0.3178,31.5441,0.3077,16.1447,-0.645,15.3994,23.0217,21.3344,53.4636,8.0686,28.1738,13.7884,25.2898,59.5359,1.4304
372,2011,206,206,53620,"Soldiers of Destiny",-0.4646,34.2536,0.1468,15.8771,-0.6379,18.3765,23.4646,20.3247,52.6321,7.6914,27.206,13.1304,25.4261,57.7423,-0.0532
372,2011,207,207,53620,"Soldiers of Destiny",-0.6113,36.963,-0.0142,15.6094,-0.6308,21.3536,23.9075,19.315,51.8006,7.3143,26.2382,12.4723,25.5624,55.9487,-1.5368
372,2012,208,208,53620,"Soldiers of Destiny",-0.7581,39.6725,-0.1752,15.3418,-0.6237,24.3307,24.3505,18.3053,50.9691,6.9371,25.2704,11.8143,25.6987,54.1552,-3.0204
372,2012,209,209,53620,"Soldiers of Destiny",-0.9049,42.382,-0.3362,15.0742,-0.6166,27.3078,24.7934,17.2956,50.1376,6.56,24.3026,11.1563,25.835,52.3616,-4.504
372,2012,210,210,53620,"Soldiers of Destiny",-1.0517,45.0915,-0.4972,14.8066,-0.6095,30.2849,25.2363,16.2859,49.3061,6.1828,23.3348,10.4983,25.9713,50.568,-5.9876
372,2012,211,211,53620,"Soldiers of Destiny",-1.1984,47.801,-0.6582,14.5389,-0.6024,33.2621,25.6793,15.2761,48.4746,5.8056,22.3671,9.8402,26.1076,48.7744,-7.4712
372,2013,212,212,53620,"Soldiers of Destiny",-1.3452,50.5105,-0.8192,14.2713,-0.5953,36.2392,26.1222,14.2664,47.6432,5.4285,21.3993,9.1822,26.2439,46.9809,-8.9548
372,2013,213,213,53620,"Soldiers of Destiny",-1.492,53.22,-0.9802,14.0037,-0.5882,39.2163,26.5651,13.2567,46.8117,5.0513,20.4315,8.5242,26.3802,45.1873,-10.4384
372,2013,214,214,53620,"Soldiers of Destiny",-1.6387,55.9295,-1.1412,13.7361,-0.5812,42.1934,27.0081,12.247,45.9802,4.6741,19.4637,7.8662,26.5165,43.3937,-11.922
372,2013,215,215,53620,"Soldiers of Destiny",-1.7855,58.6389,-1.3022,13.4684,-0.5741,45.1705,27.451,11.2373,45.1487,4.297,18.4959,7.2082,26.6528,41.6002,-13.4056
372,2014,216,216,53620,"Soldiers of Destiny",-1.9323,61.3484,-1.4632,13.2008,-0.567,48.1476,27.8939,10.2276,44.3172,3.9198,17.5281,6.5501,26.7891,39.8066,-14.8892
372,2014,217,217,53620,"Soldiers of Destiny",-2.079,64.0579,-1.6242,12.9332,-0.5599,51.1248,28.3369,9.2179,43.4857,3.5426,16.5603,5.8921,26.9254,38.013,-16.3728
372,2014,218,218,53620,"Soldiers of Destiny",-2.2258,66.7674,-1.7851,12.6655,-0.5528,54.1019,28.7798,8.2082,42.6542,3.1655,15.5925,5.2341,27.0617,36.2195,-17.8564
372,2014,219,219,53620,"Soldiers of Destiny",-2.3726,69.4769,-1.9461,12.3979,-0.5457,57.079,29.2227,7.1985,41.8227,2.7883,14.6247,4.5761,27.198,34.4259,-19.34
372,2015,220,220,53620,"Soldiers of Destiny",-2.5194,72.1864,-2.1071,12.1303,-0.5386,60.0561,29.6657,6.1888,40.9912,2.4112,13.657,3.918,27.3343,32.6323,-20.8236
372,2015,221,221,53620,"Soldiers of Destiny",-2.6661,74.8959,-2.2681,11.8627,-0.5315,63.0332,30.1086,5.1791,40.1597,2.034,12.6892,3.26,27.4706,30.8388,-22.3072
372,2015,222,222,53620,"Soldiers of Destiny",-2.8129,77.6054,-2.4291,11.595,-0.5244,66.0103,30.5515,4.1694,39.3282,1.6568,11.7214,2.602,27.6069,29.0452,-23.7908
372,2015,223,223,53620,"Soldiers of Destiny",-2.9597,80.3149,-2.5901,11.3274,-0.5173,68.9875,30.9945,3.1597,38.4967,1.2797,10.7536,1.944,27.7431,27.2516,-25.2744
372,2016,224,224,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2016,225,225,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2016,226,226,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2016,227,227,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2017,228,228,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2017,229,229,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2017,230,230,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2017,231,231,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2018,232,232,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2018,233,233,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2018,234,234,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2018,235,235,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2019,236,236,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2019,237,237,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2019,238,238,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2019,239,239,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
372,2020,240,240,53620,"Soldiers of Destiny",-3.1064,83.0243,-2.7511,11.0598,-0.5102,71.9646,31.4374,2.15,37.6652,0.9025,9.7858,1.2859,27.8794,25.4581,-26.758
