"dim","iso","year","quarter","techq","eu","median1st","median2nd","pres","GOV_POS","govmin","govmax","VP_RANGE","VP_RANGE_EU","minoritygov"
"RILE",124,1979,76,76,,-5.2211,-5.2211,,-5.2211,-5.2211,-5.2211,0,0,0
"RILE",124,1979,77,77,,-5.7,-5.7,,-5.7,-5.7,-5.7,0,0,0
"RILE",124,1979,78,78,,-4.6,-4.6,,6.6608,-4.6,16.1,20.7,20.7,1
"RILE",124,1979,79,79,,-3.5,-3.5,,6.6184,-3.5,15.1,18.6,18.6,1
"RILE",124,1980,80,80,,-2.4,-2.4,,6.576,-2.4,14.1,16.5,16.5,1
"RILE",124,1980,81,81,,-3.1667,-3.1667,,-3.1667,-3.1667,-3.1667,0,0,0
"RILE",124,1980,82,82,,-3.9333,-3.9333,,-3.9333,-3.9333,-3.9333,0,0,0
"RILE",124,1980,83,83,,-4.7,-4.7,,-4.7,-4.7,-4.7,0,0,0
"RILE",124,1981,84,84,,-5.4667,-5.4667,,-5.4667,-5.4667,-5.4667,0,0,0
"RILE",124,1981,85,85,,-6.2333,-6.2333,,-6.2333,-6.2333,-6.2333,0,0,0
"RILE",124,1981,86,86,,-7,-7,,-7,-7,-7,0,0,0
"RILE",124,1981,87,87,,-7.7667,-7.7667,,-7.7667,-7.7667,-7.7667,0,0,0
"RILE",124,1982,88,88,,-8.5333,-8.5333,,-8.5333,-8.5333,-8.5333,0,0,0
"RILE",124,1982,89,89,,-9.3,-9.3,,-9.3,-9.3,-9.3,0,0,0
"RILE",124,1982,90,90,,-10.0667,-10.0667,,-10.0667,-10.0667,-10.0667,0,0,0
"RILE",124,1982,91,91,,-10.8333,-10.8333,,-10.8333,-10.8333,-10.8333,0,0,0
"RILE",124,1983,92,92,,-11.6,-11.6,,-11.6,-11.6,-11.6,0,0,0
"RILE",124,1983,93,93,,-12.3667,-12.3667,,-12.3667,-12.3667,-12.3667,0,0,0
"RILE",124,1983,94,94,,-13.1333,-13.1333,,-13.1333,-13.1333,-13.1333,0,0,0
"RILE",124,1983,95,95,,-13.9,-13.9,,-13.9,-13.9,-13.9,0,0,0
"RILE",124,1984,96,96,,-14.6667,-14.6667,,-14.6667,-14.6667,-14.6667,0,0,0
"RILE",124,1984,97,97,,-15.4333,-15.4333,,-15.4333,-15.4333,-15.4333,0,0,0
"RILE",124,1984,98,98,,-16.2,-16.2,,-16.2,-16.2,-16.2,0,0,0
"RILE",124,1984,99,99,,12.6529,-16.4118,,12.6529,12.6529,12.6529,29.0647,29.0647,0
"RILE",124,1985,100,100,,13.0059,-16.6235,,13.0059,13.0059,13.0059,29.6294,29.6294,0
"RILE",124,1985,101,101,,13.3588,-16.8353,,13.3588,13.3588,13.3588,30.1941,30.1941,0
"RILE",124,1985,102,102,,13.7118,-17.0471,,13.7118,13.7118,13.7118,30.7588,30.7588,0
"RILE",124,1985,103,103,,14.0647,-17.2588,,14.0647,14.0647,14.0647,31.3235,31.3235,0
"RILE",124,1986,104,104,,14.4176,-17.4706,,14.4176,14.4176,14.4176,31.8882,31.8882,0
"RILE",124,1986,105,105,,14.7706,-17.6824,,14.7706,14.7706,14.7706,32.4529,32.4529,0
"RILE",124,1986,106,106,,15.1235,-17.8941,,15.1235,15.1235,15.1235,33.0176,33.0176,0
"RILE",124,1986,107,107,,15.4765,-18.1059,,15.4765,15.4765,15.4765,33.5824,33.5824,0
"RILE",124,1987,108,108,,15.8294,-18.3176,,15.8294,15.8294,15.8294,34.1471,34.1471,0
"RILE",124,1987,109,109,,16.1824,-18.5294,,16.1824,16.1824,16.1824,34.7118,34.7118,0
"RILE",124,1987,110,110,,16.5353,-18.7412,,16.5353,16.5353,16.5353,35.2765,35.2765,0
"RILE",124,1987,111,111,,16.8882,-18.9529,,16.8882,16.8882,16.8882,35.8412,35.8412,0
"RILE",124,1988,112,112,,17.2412,-19.1647,,17.2412,17.2412,17.2412,36.4059,36.4059,0
"RILE",124,1988,113,113,,17.5941,-19.3765,,17.5941,17.5941,17.5941,36.9706,36.9706,0
"RILE",124,1988,114,114,,17.9471,-19.5882,,17.9471,17.9471,17.9471,37.5353,37.5353,0
"RILE",124,1988,115,115,,18.3,-19.8,,18.3,18.3,18.3,38.1,38.1,0
"RILE",124,1989,116,116,,18.6157,-18.6082,,18.6157,18.6157,18.6157,37.224,37.224,0
"RILE",124,1989,117,117,,18.9315,-17.4164,,18.9315,18.9315,18.9315,36.3479,36.3479,0
"RILE",124,1989,118,118,,19.2472,-16.2246,,19.2472,19.2472,19.2472,35.4719,35.4719,0
"RILE",124,1989,119,119,,19.563,-15.0328,,19.563,19.563,19.563,34.5958,34.5958,0
"RILE",124,1990,120,120,,19.8788,-13.841,,19.8788,19.8788,19.8788,33.7198,33.7198,0
"RILE",124,1990,121,121,,20.1945,-12.6492,,20.1945,20.1945,20.1945,32.8437,32.8437,0
"RILE",124,1990,122,122,,20.5102,-11.4574,,20.5102,20.5102,20.5102,31.9677,31.9677,0
"RILE",124,1990,123,123,,20.826,20.826,,20.826,20.826,20.826,0,0,0
"RILE",124,1991,124,124,,21.1417,21.1417,,21.1417,21.1417,21.1417,0,0,0
"RILE",124,1991,125,125,,21.4575,21.4575,,21.4575,21.4575,21.4575,0,0,0
"RILE",124,1991,126,126,,21.7732,21.7732,,21.7732,21.7732,21.7732,0,0,0
"RILE",124,1991,127,127,,22.089,22.089,,22.089,22.089,22.089,0,0,0
"RILE",124,1992,128,128,,22.4047,22.4047,,22.4047,22.4047,22.4047,0,0,0
"RILE",124,1992,129,129,,22.7205,22.7205,,22.7205,22.7205,22.7205,0,0,0
"RILE",124,1992,130,130,,23.0362,23.0362,,23.0362,23.0362,23.0362,0,0,0
"RILE",124,1992,131,131,,23.352,23.352,,23.352,23.352,23.352,0,0,0
"RILE",124,1993,132,132,,23.6677,23.6677,,23.6677,23.6677,23.6677,0,0,0
"RILE",124,1993,133,133,,23.9835,23.9835,,23.9835,23.9835,23.9835,0,0,0
"RILE",124,1993,134,134,,24.2992,24.2992,,24.2992,24.2992,24.2992,0,0,0
"RILE",124,1993,135,135,,4.036,24.615,,4.036,4.036,4.036,20.579,20.579,0
"RILE",124,1994,136,136,,4.2004,23.6123,,4.2004,4.2004,4.2004,19.4119,19.4119,0
"RILE",124,1994,137,137,,4.3649,22.6096,,4.3649,4.3649,4.3649,18.2447,18.2447,0
"RILE",124,1994,138,138,,4.5293,21.6069,,4.5293,4.5293,4.5293,17.0776,17.0776,0
"RILE",124,1994,139,139,,4.6937,20.6041,,4.6937,4.6937,4.6937,15.9104,15.9104,0
"RILE",124,1995,140,140,,4.8581,19.6014,,4.8581,4.8581,4.8581,14.7433,14.7433,0
"RILE",124,1995,141,141,,5.0226,18.5987,,5.0226,5.0226,5.0226,13.5761,13.5761,0
"RILE",124,1995,142,142,,5.187,17.596,,5.187,5.187,5.187,12.409,12.409,0
"RILE",124,1995,143,143,,5.3514,16.5933,,5.3514,5.3514,5.3514,11.2419,11.2419,0
"RILE",124,1996,144,144,,5.5159,5.5159,,5.5159,5.5159,5.5159,0,0,0
"RILE",124,1996,145,145,,5.6803,5.6803,,5.6803,5.6803,5.6803,0,0,0
"RILE",124,1996,146,146,,5.8447,9.7149,,5.8447,5.8447,5.8447,3.8702,3.8702,0
"RILE",124,1996,147,147,,6.0091,6.0091,,6.0091,6.0091,6.0091,0,0,0
"RILE",124,1997,148,148,,6.1736,6.1736,,6.1736,6.1736,6.1736,0,0,0
"RILE",124,1997,149,149,,6.338,6.338,,6.338,6.338,6.338,0,0,0
"RILE",124,1997,150,150,,5.0109,7.2752,,5.0109,5.0109,5.0109,2.2643,2.2643,0
"RILE",124,1997,151,151,,3.6839,3.6839,,3.6839,3.6839,3.6839,0,0,0
"RILE",124,1998,152,152,,2.3568,2.3568,,2.3568,2.3568,2.3568,0,0,0
"RILE",124,1998,153,153,,1.0297,1.0297,,1.0297,1.0297,1.0297,0,0,0
"RILE",124,1998,154,154,,-0.2974,-0.2974,,-0.2974,-0.2974,-0.2974,0,0,0
"RILE",124,1998,155,155,,-1.6244,-1.6244,,-1.6244,-1.6244,-1.6244,0,0,0
"RILE",124,1999,156,156,,-2.9515,-2.9515,,-2.9515,-2.9515,-2.9515,0,0,0
"RILE",124,1999,157,157,,-4.2786,-4.2786,,-4.2786,-4.2786,-4.2786,0,0,0
"RILE",124,1999,158,158,,-5.6056,-5.6056,,-5.6056,-5.6056,-5.6056,0,0,0
"RILE",124,1999,159,159,,-6.9327,-6.9327,,-6.9327,-6.9327,-6.9327,0,0,0
"RILE",124,2000,160,160,,-8.2598,-8.2598,,-8.2598,-8.2598,-8.2598,0,0,0
"RILE",124,2000,161,161,,-9.5869,-9.5869,,-9.5869,-9.5869,-9.5869,0,0,0
"RILE",124,2000,162,162,,-10.9139,-10.9139,,-10.9139,-10.9139,-10.9139,0,0,0
"RILE",124,2000,163,163,,-12.241,-12.241,,-12.241,-12.241,-12.241,0,0,0
"RILE",124,2001,164,164,,-12.2307,-12.2307,,-12.2307,-12.2307,-12.2307,0,0,0
"RILE",124,2001,165,165,,-12.2204,-12.2204,,-12.2204,-12.2204,-12.2204,0,0,0
"RILE",124,2001,166,166,,-12.2101,-12.2101,,-12.2101,-12.2101,-12.2101,0,0,0
"RILE",124,2001,167,167,,-12.1999,-12.1999,,-12.1999,-12.1999,-12.1999,0,0,0
"RILE",124,2002,168,168,,-12.1896,-12.1896,,-12.1896,-12.1896,-12.1896,0,0,0
"RILE",124,2002,169,169,,-12.1793,-12.1793,,-12.1793,-12.1793,-12.1793,0,0,0
"RILE",124,2002,170,170,,-12.169,-12.169,,-12.169,-12.169,-12.169,0,0,0
"RILE",124,2002,171,171,,-12.1587,-12.1587,,-12.1587,-12.1587,-12.1587,0,0,0
"RILE",124,2003,172,172,,-12.1484,-12.1484,,-12.1484,-12.1484,-12.1484,0,0,0
"RILE",124,2003,173,173,,-12.1381,-12.1381,,-12.1381,-12.1381,-12.1381,0,0,0
"RILE",124,2003,174,174,,-12.1279,-12.1279,,-12.1279,-12.1279,-12.1279,0,0,0
"RILE",124,2003,175,175,,-12.1176,-12.1176,,-12.1176,-12.1176,-12.1176,0,0,0
"RILE",124,2004,176,176,,-12.1073,-12.1073,,-12.1073,-12.1073,-12.1073,0,0,0
"RILE",124,2004,177,177,,-12.097,-12.097,,-12.097,-12.097,-12.097,0,0,0
"RILE",124,2004,178,178,,-12.0941,-12.0941,,-12.052,-12.0941,-11.9467,0.1474,0.1474,1
"RILE",124,2004,179,179,,-12.0913,-12.0913,,-11.9168,-12.0913,-11.4804,0.6109,0.6109,1
"RILE",124,2005,180,180,,-12.0884,-12.0884,,-11.7815,-12.0884,-11.0141,1.0743,1.0743,1
"RILE",124,2005,181,181,,-12.0856,-12.0856,,-11.6462,-12.0856,-10.5479,1.5377,1.5377,1
"RILE",124,2005,182,182,,-12.0827,-12.0827,,-11.511,-12.0827,-10.0816,2.0011,2.0011,1
"RILE",124,2005,183,183,,-12.0799,-12.0799,,-11.3757,-12.0799,-9.6153,2.4646,2.4646,1
"RILE",124,2006,184,184,,-9.149,-12.077,,9.0202,-9.149,16.493,28.57,28.57,1
"RILE",124,2006,185,185,,-9.7152,-10.5077,,8.3765,-9.7152,15.8175,26.3252,26.3252,1
"RILE",124,2006,186,186,,-8.9385,-8.9385,,4.2156,-8.9385,15.1419,24.0804,24.0804,1
"RILE",124,2006,187,187,,-7.3692,-7.3692,,4.5586,-7.3692,14.4664,21.8355,21.8355,1
"RILE",124,2007,188,188,,-5.7999,-5.7999,,4.9016,-5.7999,13.7908,19.5907,19.5907,1
"RILE",124,2007,189,189,,-4.2306,-4.2306,,5.2447,-4.2306,13.1153,17.3459,17.3459,1
"RILE",124,2007,190,190,,-2.6614,-2.6614,,5.5877,-2.6614,12.4397,15.1011,15.1011,1
"RILE",124,2007,191,191,,-1.0921,-1.0921,,5.9307,-1.0921,11.7642,12.8563,12.8563,1
"RILE",124,2008,192,192,,0.4772,0.4772,,6.2737,0.4772,11.0886,10.6115,10.6115,1
"RILE",124,2008,193,193,,2.0465,2.0465,,6.6168,2.0465,10.4131,8.3666,8.3666,1
"RILE",124,2008,194,194,,3.6157,3.6157,,6.9598,3.6157,9.7375,6.1218,6.1218,1
"RILE",124,2008,195,195,,5.185,5.185,,7.705,5.185,9.062,3.877,3.877,1
"RILE",124,2009,196,196,,3.8879,3.8879,,8.3693,3.8879,10.7823,6.8944,6.8944,1
"RILE",124,2009,197,197,,2.5908,2.5908,,9.0335,2.5908,12.5026,9.9118,9.9118,1
"RILE",124,2009,198,198,,1.2937,1.2937,,9.6977,1.2937,14.2229,12.9292,12.9292,1
"RILE",124,2009,199,199,,-0.0034,-0.0034,,10.3619,-0.0034,15.9432,15.9466,15.9466,1
"RILE",124,2010,200,200,,-1.3005,17.6635,,11.0261,-1.3005,17.6635,18.964,18.964,1
"RILE",124,2010,201,201,,-2.0918,19.3838,,13.903,-2.0918,19.3838,21.4756,21.4756,1
"RILE",124,2010,202,202,,0.1224,21.1041,,15.7494,0.1224,21.1041,20.9817,20.9817,1
"RILE",124,2010,203,203,,2.3366,22.8244,,17.5957,2.3366,22.8244,20.4878,20.4878,1
"RILE",124,2011,204,204,,4.5508,24.5447,,19.4421,4.5508,24.5447,19.9939,19.9939,1
"RILE",124,2011,205,205,,26.265,26.265,,26.265,26.265,26.265,0,0,0
"RILE",124,2011,206,206,,26.4178,26.4178,,26.4178,26.4178,26.4178,0,0,0
"RILE",124,2011,207,207,,26.5707,26.5707,,26.5707,26.5707,26.5707,0,0,0
"RILE",124,2012,208,208,,26.7235,26.7235,,26.7235,26.7235,26.7235,0,0,0
"RILE",124,2012,209,209,,26.8763,26.8763,,26.8763,26.8763,26.8763,0,0,0
"RILE",124,2012,210,210,,27.0292,27.0292,,27.0292,27.0292,27.0292,0,0,0
"RILE",124,2012,211,211,,27.182,27.182,,27.182,27.182,27.182,0,0,0
"RILE",124,2013,212,212,,27.3348,27.3348,,27.3348,27.3348,27.3348,0,0,0
"RILE",124,2013,213,213,,27.4877,27.4877,,27.4877,27.4877,27.4877,0,0,0
"RILE",124,2013,214,214,,27.6405,27.6405,,27.6405,27.6405,27.6405,0,0,0
"RILE",124,2013,215,215,,27.7933,27.7933,,27.7933,27.7933,27.7933,0,0,0
"RILE",124,2014,216,216,,27.9462,27.9462,,27.9462,27.9462,27.9462,0,0,0
"RILE",124,2014,217,217,,28.099,28.099,,28.099,28.099,28.099,0,0,0
"RILE",124,2014,218,218,,28.2518,28.2518,,28.2518,28.2518,28.2518,0,0,0
"RILE",124,2014,219,219,,28.4047,28.4047,,28.4047,28.4047,28.4047,0,0,0
"RILE",124,2015,220,220,,28.5575,28.5575,,28.5575,28.5575,28.5575,0,0,0
"RILE",124,2015,221,221,,28.7103,28.7103,,28.7103,28.7103,28.7103,0,0,0
"RILE",124,2015,222,222,,28.8632,28.8632,,28.8632,28.8632,28.8632,0,0,0
"RILE",124,2015,223,223,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2016,224,224,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2016,225,225,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2016,226,226,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2016,227,227,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2017,228,228,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2017,229,229,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2017,230,230,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2017,231,231,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2018,232,232,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2018,233,233,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2018,234,234,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2018,235,235,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2019,236,236,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2019,237,237,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2019,238,238,,-20.683,29.016,,-20.683,-20.683,-20.683,49.699,49.699,0
"RILE",124,2019,239,239,,-9.674,29.016,,-19.1963,-20.683,-9.674,49.699,49.699,1
"RILE",124,2020,240,240,,-9.674,29.016,,-19.1963,-20.683,-9.674,49.699,49.699,1
"RILE",124,2020,241,241,,-9.674,29.016,,-19.1963,-20.683,-9.674,49.699,49.699,1
"RILE",124,2020,242,242,,-9.674,29.016,,-19.1963,-20.683,-9.674,49.699,49.699,1
"RILE",124,2020,243,243,,-9.674,29.016,,-19.1963,-20.683,-9.674,49.699,49.699,1
"RILE",191,1990,121,121,,3.356,,3.356,3.356,3.356,3.356,0,0,0
"RILE",191,1990,122,122,,5.8504,,5.8504,5.8504,5.8504,5.8504,0,0,0
"RILE",191,1990,123,123,,8.3449,,8.3449,8.3449,8.3449,8.3449,0,0,0
"RILE",191,1991,124,124,,10.8393,,10.8393,10.8393,10.8393,10.8393,0,0,0
"RILE",191,1991,125,125,,13.3338,,13.3338,13.3338,13.3338,13.3338,0,0,0
"RILE",191,1991,126,126,,15.8282,,15.8282,11.1487,-2.8899,15.8282,18.7181,18.7181,0
"RILE",191,1991,127,127,,18.3227,,18.3227,13.1361,-2.4237,18.3227,20.7463,20.7463,0
"RILE",191,1992,128,128,,20.8171,,20.8171,15.1235,-1.9574,20.8171,22.7746,22.7746,0
"RILE",191,1992,129,129,,23.3116,,23.3116,17.1109,-1.4912,23.3116,24.8028,24.8028,0
"RILE",191,1992,130,130,,25.806,,25.806,25.806,25.806,25.806,0,0,0
"RILE",191,1992,131,131,,27.4646,,27.4646,27.4646,27.4646,27.4646,0,0,0
"RILE",191,1993,132,132,,29.1232,,29.1232,29.1232,29.1232,29.1232,0,0,0
"RILE",191,1993,133,133,,30.7818,,30.7818,30.7818,30.7818,30.7818,0,0,0
"RILE",191,1993,134,134,,32.4405,,32.4405,32.4405,32.4405,32.4405,0,0,0
"RILE",191,1993,135,135,,34.0991,,34.0991,34.0991,34.0991,34.0991,0,0,0
"RILE",191,1994,136,136,,35.7577,,35.7577,35.7577,35.7577,35.7577,0,0,0
"RILE",191,1994,137,137,,37.4163,,37.4163,37.4163,37.4163,37.4163,0,0,0
"RILE",191,1994,138,138,,39.0749,,39.0749,39.0749,39.0749,39.0749,0,0,0
"RILE",191,1994,139,139,,40.7335,,40.7335,40.7335,40.7335,40.7335,0,0,0
"RILE",191,1995,140,140,,42.3922,,42.3922,42.3922,42.3922,42.3922,0,0,0
"RILE",191,1995,141,141,,44.0508,,44.0508,44.0508,44.0508,44.0508,0,0,0
"RILE",191,1995,142,142,,45.7094,,45.7094,45.7094,45.7094,45.7094,0,0,0
"RILE",191,1995,143,143,,47.368,,47.368,47.368,47.368,47.368,0,0,0
"RILE",191,1996,144,144,,43.7919,,43.7919,43.7919,43.7919,43.7919,0,0,0
"RILE",191,1996,145,145,,40.2159,,40.2159,40.2159,40.2159,40.2159,0,0,0
"RILE",191,1996,146,146,,36.6398,,36.6398,36.6398,36.6398,36.6398,0,0,0
"RILE",191,1996,147,147,,33.0638,,33.0638,33.0638,33.0638,33.0638,0,0,0
"RILE",191,1997,148,148,,29.4877,,29.4877,29.4877,29.4877,29.4877,0,0,0
"RILE",191,1997,149,149,,25.9116,,25.9116,25.9116,25.9116,25.9116,0,0,0
"RILE",191,1997,150,150,,22.3356,,22.3356,22.3356,22.3356,22.3356,0,0,0
"RILE",191,1997,151,151,,18.7595,,18.7595,18.7595,18.7595,18.7595,0,0,0
"RILE",191,1998,152,152,,15.1835,,15.1835,15.1835,15.1835,15.1835,0,0,0
"RILE",191,1998,153,153,,11.6074,,11.6074,11.6074,11.6074,11.6074,0,0,0
"RILE",191,1998,154,154,,8.0314,,8.0314,8.0314,8.0314,8.0314,0,0,0
"RILE",191,1998,155,155,,4.4553,,4.4553,4.4553,4.4553,4.4553,0,0,0
"RILE",191,1999,156,156,,0.8792,,0.8792,0.8792,0.8792,0.8792,0,0,0
"RILE",191,1999,157,157,,-2.6968,,-2.6968,-2.6968,-2.6968,-2.6968,0,0,0
"RILE",191,1999,158,158,,-6.2729,,-6.2729,-6.2729,-6.2729,-6.2729,0,0,0
"RILE",191,1999,159,159,,-9.8489,,-9.8489,-9.8489,-9.8489,-9.8489,0,0,0
"RILE",191,2000,160,160,,-11.613,,,-3.9938,-16.043,18.103,34.146,34.146,0
"RILE",191,2000,161,161,,-11.2097,,0.8106,-4.4274,-15.9431,16.5023,32.4455,32.4455,0
"RILE",191,2000,162,162,,-10.6518,,0.0342,-4.8611,-15.8433,14.9017,30.7449,30.7449,0
"RILE",191,2000,163,163,,-9.2652,,-0.7422,-5.2947,-15.7434,13.301,29.0444,29.0444,0
"RILE",191,2001,164,164,,-9.1689,,-1.5186,-5.7284,-15.6435,11.7003,27.3439,27.3439,0
"RILE",191,2001,165,165,,-9.5963,,-2.295,-6.162,-15.5437,10.0997,25.6433,25.6433,0
"RILE",191,2001,166,166,,-9.193,,-3.0714,-6.5957,-15.4438,8.499,23.9428,23.9428,0
"RILE",191,2001,167,167,,-8.7897,,-3.8478,-7.0293,-15.3439,6.8983,22.2423,22.2423,0
"RILE",191,2002,168,168,,-8.3863,,-4.6242,-7.463,-15.2441,5.2977,20.5417,20.5417,0
"RILE",191,2002,169,169,,-7.983,,-5.4006,-7.8966,-15.1442,3.697,18.8412,18.8412,0
"RILE",191,2002,170,170,,-7.5797,,-6.177,-8.0319,-12.1013,2.0963,14.1977,14.1977,0
"RILE",191,2002,171,171,,-7.1763,,-6.9534,-8.4892,-12.5901,0.4957,13.0857,13.0857,0
"RILE",191,2003,172,172,,-6.773,,-7.7298,-8.9466,-13.0788,-1.105,11.9738,11.9738,0
"RILE",191,2003,173,173,,-6.3697,,-8.5062,-9.404,-13.5675,-2.7057,10.8619,10.8619,0
"RILE",191,2003,174,174,,-5.9663,,-9.2826,-9.8613,-14.0563,-4.3063,9.7499,9.7499,0
"RILE",191,2003,175,175,,-5.563,,-10.059,-10.3187,-14.545,-5.563,8.982,8.982,0
"RILE",191,2004,176,176,,0.9171,,-9.7519,5.3955,-6.8209,7.2629,14.0837,14.0837,1
"RILE",191,2004,177,177,,1.0881,,-9.4447,5.2984,-8.0787,7.1518,15.2305,15.2305,1
"RILE",191,2004,178,178,,1.2592,,-9.1376,5.2012,-9.3366,7.0406,16.3772,16.3772,1
"RILE",191,2004,179,179,,1.4302,,-8.8305,5.104,-10.5945,6.9295,17.524,17.524,1
"RILE",191,2005,180,180,,1.6013,,-8.5234,5.0069,-11.8524,6.8184,18.6707,18.6707,1
"RILE",191,2005,181,181,,1.7724,,,4.9097,-13.1102,6.7072,19.8175,19.8175,1
"RILE",191,2005,182,182,,1.9434,,,4.8125,-14.3681,6.5961,20.9642,20.9642,1
"RILE",191,2005,183,183,,2.1145,,,4.7154,-15.626,6.485,22.111,22.111,1
"RILE",191,2006,184,184,,2.2856,,,4.6182,-16.8839,6.3739,23.2577,23.2577,1
"RILE",191,2006,185,185,,2.4566,,,4.521,-18.1418,6.2627,24.4045,24.4045,1
"RILE",191,2006,186,186,,2.6277,,,4.4239,-19.3996,6.1516,25.5512,25.5512,1
"RILE",191,2006,187,187,,2.7988,,,4.3267,-20.6575,6.0405,26.698,26.698,1
"RILE",191,2007,188,188,,2.9698,,,4.2295,-21.9154,5.9294,27.8447,27.8447,1
"RILE",191,2007,189,189,,3.1409,,,4.1324,-23.1732,5.8182,28.9915,28.9915,1
"RILE",191,2007,190,190,,3.3119,,,4.0352,-24.4311,5.7071,30.1382,30.1382,1
"RILE",191,2007,191,191,,3.483,,,3.938,-25.689,5.596,31.285,31.285,1
"RILE",191,2008,192,192,,0.3013,,,1.5027,-25.689,4.8484,30.5374,30.5374,0
"RILE",191,2008,193,193,,-0.7675,,,0.8739,-25.689,4.1007,29.7897,29.7897,0
"RILE",191,2008,194,194,,-1.9413,,,0.2451,-25.689,3.3531,29.0421,29.0421,0
"RILE",191,2008,195,195,,-3.3727,,,-0.3836,-25.689,2.6055,28.2945,28.2945,0
"RILE",191,2009,196,196,,-4.8042,,,-1.0124,-25.689,1.8579,27.5469,27.5469,0
"RILE",191,2009,197,197,,-6.2356,,,-1.6412,-25.689,1.1102,26.7992,26.7992,0
"RILE",191,2009,198,198,,-7.6671,,,-1.2574,-25.689,0.3626,26.0516,26.0516,1
"RILE",191,2009,199,199,,-9.0985,,,-2.0446,-25.689,-0.385,25.304,25.304,1
"RILE",191,2010,200,200,,-10.5299,,,-2.8318,-25.689,-1.1326,24.5564,24.5564,1
"RILE",191,2010,201,201,,-11.1344,,-12.682,-3.9513,-25.689,-1.8803,23.8087,23.8087,1
"RILE",191,2010,202,202,,-11.7333,,-13.023,-4.6993,-25.689,-2.6279,23.0611,23.0611,1
"RILE",191,2010,203,203,,-12.3322,,-13.364,-5.4473,-25.689,-3.3755,22.3135,22.3135,1
"RILE",191,2011,204,204,,-12.5237,,-13.705,-6.0427,-25.689,-4.1231,21.5659,21.5659,1
"RILE",191,2011,205,205,,-13.5301,,-14.046,-6.6715,-25.689,-4.8708,20.8182,20.8182,1
"RILE",191,2011,206,206,,-14.1291,,-14.387,-7.3003,-25.689,-5.6184,20.0706,20.0706,1
"RILE",191,2011,207,207,,-14.728,,-14.728,-7.9291,-25.689,-6.366,19.323,19.323,1
"RILE",191,2012,208,208,,-14.6097,,-14.6097,-14.6334,-15.2188,-14.6097,0.6091,0.6091,0
"RILE",191,2012,209,209,,-14.4914,,-14.4914,-14.5388,-15.7096,-14.4914,1.2183,1.2183,0
"RILE",191,2012,210,210,,-14.3731,,-14.3731,-14.4443,-16.2004,-14.3731,1.8274,1.8274,0
"RILE",191,2012,211,211,,-14.2548,,-14.2548,-14.3497,-16.6912,-14.2548,2.4365,2.4365,0
"RILE",191,2013,212,212,,-14.1364,,-14.1364,-14.2551,-17.1821,-14.1364,3.0456,3.0456,0
"RILE",191,2013,213,213,,-14.0181,,-14.0181,-14.1605,-17.6729,-14.0181,3.6547,3.6547,0
"RILE",191,2013,214,214,1,-13.8998,,-13.8998,-14.0659,-18.1637,-13.8998,4.2639,14.6934,0
"RILE",191,2013,215,215,1,-13.7815,,-13.7815,-13.9714,-18.6545,-13.7815,4.873,14.2054,0
"RILE",191,2014,216,216,1,-13.6632,,-13.6632,-13.8768,-19.1453,-13.6632,5.4821,14.5884,0
"RILE",191,2014,217,217,1,-13.5449,,-13.5449,-13.7822,-19.6361,-13.5449,6.0912,15.4507,0
"RILE",191,2014,218,218,1,-13.4266,,-13.4266,-13.6876,-20.1269,-13.4266,6.7004,16.7186,0
"RILE",191,2014,219,219,1,-13.3083,,-13.3083,-13.593,-20.6178,-13.3083,7.3095,17.2309,0
"RILE",191,2015,220,220,1,-13.1899,,,-13.4985,-21.1086,-13.1899,7.9186,15.3843,0
"RILE",191,2015,221,221,1,-13.0716,,7.1589,-13.4039,-21.5994,-13.0716,8.5277,14.9258,0
"RILE",191,2015,222,222,1,-12.9533,,8.1249,-13.3093,-22.0902,-12.9533,9.1369,15.1533,0
"RILE",191,2015,223,223,1,8.284,,9.091,-8.0655,-22.581,8.284,30.865,30.865,1
"RILE",191,2016,224,224,1,4.4873,,5.1293,4.9599,4.4873,5.1293,0.642,12.5354,0
